Date,sigma_1d,sigma_h,q_left,VaR_return_h,VaR_krw_h
2017-04-28,0.0084571590208081,0.01891078246705247,-1.6448536269514722,-0.031105469129421564,-311054.6912942156
2017-05-02,0.008529094544262178,0.01907163518749282,-1.6448536269514722,-0.031370048310042885,-313700.4831004288
2017-05-04,0.008659439776395047,0.019363095987084904,-1.6448536269514722,-0.0318494586633661,-318494.586633661
2017-05-08,0.009399338939730394,0.021017560812797962,-1.6448536269514722,-0.03457081113260386,-345708.1113260386
2017-05-10,0.010149439890809617,0.022694837529398347,-1.6448536269514722,-0.03732968582330526,-373296.8582330526
2017-05-11,0.010813881799744414,0.02418057480487628,-1.6448536269514722,-0.039773506169572134,-397735.06169572135
2017-05-12,0.010815947106622462,0.02418519297144999,-1.6448536269514722,-0.03978110237761077,-397811.0237761077
2017-05-15,0.010820050044513023,0.024194367419480747,-1.6448536269514722,-0.03979619300172944,-397961.93001729436
2017-05-16,0.010633136051231007,0.02377641502455622,-1.6448536269514722,-0.039108722489044775,-391087.22489044775
2017-05-17,0.010471426737177447,0.023414822005737596,-1.6448536269514722,-0.03851395490056063,-385139.54900560627
2017-05-18,0.010450563050308033,0.02336816938363632,-1.6448536269514722,-0.038437218165890547,-384372.18165890547
2017-05-19,0.010571994318452441,0.02363969795380122,-1.6448536269514722,-0.03888384291934723,-388838.4291934723
2017-05-22,0.010722212972858454,0.02397559707654161,-1.6448536269514722,-0.03943634780967658,-394363.4780967658
2017-05-23,0.010810707338666683,0.024173476494114544,-1.6448536269514722,-0.03976183048737047,-397618.3048737047
2017-05-24,0.01048679627720994,0.023449189342033157,-1.6448536269514722,-0.03857048413831504,-385704.84138315043
2017-05-25,0.010474232115005899,0.023421095021264587,-1.6448536269514722,-0.03852427309290212,-385242.7309290212
2017-05-26,0.010668901524327123,0.023856389053646575,-1.6448536269514722,-0.03924026806085597,-392402.6806085597
2017-05-29,0.010530621240121987,0.0235471849382159,-1.6448536269514722,-0.0387316725501215,-387316.72550121497
2017-05-30,0.01081875623094202,0.02419147436438577,-1.6448536269514722,-0.03979143434956349,-397914.3434956349
2017-05-31,0.010507650342714456,0.023495820450108486,-1.6448536269514722,-0.038647185485561515,-386471.8548556152
2017-06-01,0.011067928939805583,0.024748641479542463,-1.6448536269514722,-0.04070789269974707,-407078.92699747067
2017-06-02,0.010876112258681783,0.024319726341331244,-1.6448536269514722,-0.04000239007900595,-400023.90079005953
2017-06-05,0.01104872929849051,0.024705709776418346,-1.6448536269514722,-0.04063727633215216,-406372.7633215216
2017-06-07,0.010883592592328436,0.02433645287585954,-1.6448536269514722,-0.04002990277999115,-400299.02779991145
2017-06-08,0.010786515688398371,0.0241193823196267,-1.6448536269514722,-0.039672853488267185,-396728.53488267184
2017-06-09,0.010784819448036186,0.024115589410870674,-1.6448536269514722,-0.039666614708543144,-396666.14708543144
2017-06-12,0.012104226809814555,0.027065873961820766,-1.6448536269514722,-0.0445194009527123,-445194.009527123
2017-06-13,0.012073304688329152,0.026996729996170896,-1.6448536269514722,-0.0444056692500313,-444056.69250031305
2017-06-14,0.011996228617488707,0.026824382662333075,-1.6448536269514722,-0.04412218311287275,-441221.83112872747
2017-06-15,0.01210443125037061,0.02706633110480146,-1.6448536269514722,-0.04452015288600213,-445201.5288600213
2017-06-16,0.012256915157159692,0.02740729548585659,-1.6448536269514722,-0.045080989384841924,-450809.89384841925
2017-06-19,0.013654350364130182,0.030532055602794095,-1.6448536269514722,-0.050220762396539886,-502207.6239653989
2017-06-20,0.013908734607185072,0.031100876062669657,-1.6448536269514722,-0.05115638879305041,-511563.88793050405
2017-06-21,0.013364365985026473,0.029883630818705133,-1.6448536269514722,-0.04915419853862593,-491541.98538625933
2017-06-22,0.012942070793557836,0.02893935006400997,-1.6448536269514722,-0.047600994914405115,-476009.9491440511
2017-06-23,0.012433388830970836,0.027801902616737432,-1.6448536269514722,-0.04573006035529219,-457300.60355292185
2017-06-26,0.013575628438132507,0.030356028024943586,-1.6448536269514722,-0.04993122279666899,-499312.2279666899
2017-06-27,0.0137204183133305,0.03067978802834001,-1.6448536269514722,-0.05046376061251742,-504637.6061251742
2017-06-28,0.014668801620894142,0.0328004375727784,-1.6448536269514722,-0.0539519187071799,-539519.187071799
2017-06-29,0.014655867889455576,0.032771516870079044,-1.6448536269514722,-0.05390434838445087,-539043.4838445088
2017-06-30,0.014605806908976478,0.03265957711470749,-1.6448536269514722,-0.05372022387182791,-537202.2387182792
2017-07-03,0.014679746908002191,0.03282491197878525,-1.6448536269514722,-0.053992175522667746,-539921.7552266774
2017-07-04,0.014659026011054687,0.032778578644655866,-1.6448536269514722,-0.05391596396997627,-539159.6396997627
2017-07-05,0.01546147934409792,0.034572918846111814,-1.6448536269514722,-0.05686739095832592,-568673.9095832593
2017-07-06,0.015461190395723521,0.03457227273790467,-1.6448536269514722,-0.056866328204898,-568663.28204898
2017-07-07,0.015643333217954653,0.03497955647002714,-1.6448536269514722,-0.05753625032887797,-575362.5032887798
2017-07-10,0.015463263912109521,0.03457690926149622,-1.6448536269514722,-0.05687395460754401,-568739.5460754401
2017-07-11,0.015443965199885685,0.03453375602908552,-1.6448536269514722,-0.05680297385669859,-568029.7385669858
2017-07-12,0.01523594726740353,0.03406861379151646,-1.6448536269514722,-0.0560378829601848,-560378.8296018479
2017-07-13,0.015875195749485642,0.035498016851965616,-1.6448536269514722,-0.05838904176854012,-583890.4176854013
2017-07-14,0.01529224676158443,0.0341945032876038,-1.6448536269514722,-0.05624495275441915,-562449.5275441916
2017-07-17,0.015272964943174318,0.03415138783090899,-1.6448536269514722,-0.05617403413909703,-561740.3413909703
2017-07-18,0.015128228594709173,0.03382774751692583,-1.6448536269514722,-0.0556416931948141,-556416.931948141
2017-07-19,0.015819631942163577,0.03537377240170478,-1.6448536269514722,-0.058184677833899995,-581846.778339
